paquete_sha,capa,idx,producto_id,municipio,departamento,dano,tipo,sensor,sensor_date,metodo,copyright,lat,lon,first_seen,snapshot_date
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,0,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.813391195000065,-75.68891178799998,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,1,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.813399066000045,-75.68901516499994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,2,3244,Pereira,Risaralda,Destroyed,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.813094673000023,-75.68871111199996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,3,3244,Pereira,Risaralda,Destroyed,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.813150062000034,-75.68915168099994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,4,3244,Pereira,Risaralda,Destroyed,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.813153319000037,-75.68908648199994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,5,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.812909397000055,-75.68873209599997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,6,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.813694587000043,-75.68654432499994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,7,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.813329543000066,-75.68910981399995,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,8,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.813070907000053,-75.68640120899994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,9,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.813469560000044,-75.68695019899997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,10,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.812693514000046,-75.68704305699998,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,11,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.811498784000037,-75.68620014699997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,12,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.811523128000033,-75.68635894699997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,13,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.811443162000046,-75.68668455899996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,14,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.811378856000033,-75.68666820999994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,15,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.811751212000047,-75.68697188499993,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,16,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.811867135000057,-75.68844779699998,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,17,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.812483889000021,-75.68837208199994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,18,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.810860448000028,-75.68742797899995,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,19,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.810086523000052,-75.68845313299994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,20,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.810354360000076,-75.68710788599998,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,21,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.810352375000036,-75.68705088799999,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,22,3244,Pereira,Risaralda,Destroyed,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809394087000044,-75.68613740099994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,23,3244,Pereira,Risaralda,Destroyed,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809617741000068,-75.68626509899997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,24,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809260164000023,-75.68549841299995,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,25,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809353978000047,-75.68632273899993,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,26,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809377682000047,-75.68643771399996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,27,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.80944368300004,-75.68702116799994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,28,3244,Pereira,Risaralda,Destroyed,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809360322000032,-75.68815031799994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,29,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809230219000028,-75.68879162399998,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,30,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808642595000038,-75.68855435299997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,31,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808179617000064,-75.68859088899995,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,32,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.807794809000029,-75.68830699199998,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,33,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808154904000048,-75.68785921199998,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,34,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.807719367000061,-75.68725653499996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,35,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.806246958000031,-75.685515663,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,36,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.80607556800004,-75.68805716799994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,37,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.804570817000069,-75.68691196899994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,38,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.803764127000022,-75.68642941099995,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,39,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.802956798000025,-75.68926917499994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,40,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.805155151000065,-75.68914588399997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,41,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.805629838000073,-75.68910361099995,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,42,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.805500246000065,-75.69012712699998,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,43,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.805749253000045,-75.69189949799994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,44,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.80579209900003,-75.69242315699995,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,45,3244,Pereira,Risaralda,Destroyed,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.805834401000027,-75.69270544999995,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,46,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.805661909000037,-75.69325405099994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,47,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.805535321000036,-75.69286946599993,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,48,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.805211632000066,-75.69319069899996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,49,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.80529236700005,-75.69290695799998,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,50,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.803296560000035,-75.69303083499995,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,51,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.805918954000049,-75.68943253699996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,52,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.80590212900006,-75.69047189199995,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,53,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.805914078000058,-75.69190988499997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,54,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.80648762900006,-75.69251584599994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,55,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.806379899000035,-75.69297645699999,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,56,3244,Pereira,Risaralda,Destroyed,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.806659222000064,-75.69285251799994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,57,3244,Pereira,Risaralda,Destroyed,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.806659326000045,-75.69274952399996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,58,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.807795546000023,-75.69205752699997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,59,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.80737534900004,-75.69207960799997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,60,3244,Pereira,Risaralda,Destroyed,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808531925000068,-75.69250454499996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,61,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808250973000042,-75.69268037299997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,62,3244,Pereira,Risaralda,Destroyed,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808219686000029,-75.69242324999993,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,63,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808148822000021,-75.69230760499994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,64,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.807798473000048,-75.69160177199996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,65,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808700550000026,-75.69110289499997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,66,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.80857072200007,-75.69080164399998,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,67,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808180761000074,-75.69080247799997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,68,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.807903646000057,-75.68986930899996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,69,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.807896409000023,-75.69000688899996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,70,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808128670000031,-75.68884588399999,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,71,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808080035000046,-75.68858402599994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,72,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808839109000075,-75.68901484799994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,73,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809190319000038,-75.69033289799995,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,74,3244,Pereira,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.808961622000027,-75.69030986699994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,75,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809198520000052,-75.69080148999996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,76,3244,Pereira,Risaralda,Destroyed,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809159236000028,-75.69065285599999,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,77,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809357989000034,-75.69064991199997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,78,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809783515000049,-75.69101121299997,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,79,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809980223000025,-75.69146898899999,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,80,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809917560000031,-75.69182036499996,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,81,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809856917000047,-75.69173539199994,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,82,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809860529000048,-75.69206167499993,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,83,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809394132000023,-75.69233795199995,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,84,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809416709000061,-75.69262887399998,2026-08-21T09:23:55Z,2026-08-31
1bb3d8ca195d626bea942b16e6e64ca8ef606cd2ce85c2d120081ebaacba6aba,UrbanP,85,3244,Pereira,Risaralda,Damaged,Residential,Pleiades,2026/08/11 15:54 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.809402634000037,-75.69250856899998,2026-08-21T09:23:55Z,2026-08-31
